ID	Range	genotype	experiment	sublock	Block	WHOLE WEIGHT (g)	W.W-COBS	20 KERNELS WEIGHT	COB LENGTH (CM)	COB DIA MM
21HL_JY0473	10	BGEM-0215-N	HN	sb3	bk2	52.7	18.1	4.4	19.6	27.2
21HL_JY0474	10	B73	HN	sb3	bk2	50	33.6	3.53333333333333	12.5	27.4333333333333
21HL_JY0475	10	B73	HN	sb3	bk2	84.8666666666667	66.7333333333333	4.16666666666667	12.3666666666667	28.0666666666667
21HL_JY0476	10	BGEM-0002-N_ B73	HN	sb4	bk2	54.5666666666667	43.5333333333333	4.5	10.7	25.7333333333333
21HL_JY0477	10	BGEM-0259-N_ B73	HN	sb4	bk2	226.533333333333	180.433333333333	5.63333333333333	20.6	27.6666666666667
21HL_JY0478	10	B73	HN	sb4	bk2	23.0333333333333	14.1	4.53333333333333	9.9	24.8
21HL_JY0479	10	BGEM-0060-S_ Mo17	HN	sb4	bk2	207.566666666667	183.466666666667	5.9	20.7	23.2
21HL_JY0480	10	BGEM-0238-N_ B73	HN	sb4	bk2	246.866666666667	207.866666666667	5.36666666666667	20.2333333333333	26.4333333333333
21HL_JY0481	10	BGEM-0152-N_ B73	HN	sb4	bk2	174.266666666667	147.233333333333	4.93333333333333	16.3	24.5333333333333
21HL_JY0482	10	BGEM-0239-N_ B73	HN	sb4	bk2	226.533333333333	190.433333333333	5.9	18.3	27.7333333333333
21HL_JY0483	10	BGEM-0110-N_ B73	HN	sb4	bk2	154.233333333333	124.533333333333	5.4	16	25.9666666666667
21HL_JY0484	10	B73	HN	sb4	bk2	51.5	37.6333333333333	4.23333333333333	10.5666666666667	25.6
21HL_JY0485	10	BGEM-0141-N_ B73	HN	sb4	bk2	192.766666666667	158.566666666667	5.4	20.1	26.9333333333333
21HL_JY0486	10	BGEM-0062-N_ B73	HN	sb4	bk2	198.533333333333	173.533333333333	6	16.6	25.8333333333333
21HL_JY0487	10	BGEM-0130-N_ B73	HN	sb4	bk2	172.2	99.9333333333333	5.23333333333333	17.3666666666667	25.0666666666667
21HL_JY0488	10	BGEM-0182-N_ B73	HN	sb4	bk2	249.666666666667	210.766666666667	5.53333333333333	19.5666666666667	26.4666666666667
21HL_JY0489	10	BGEM-0184-N_ B73	HN	sb4	bk2	162.6	133.033333333333	5.13333333333333	17.7666666666667	25.0666666666667
21HL_JY0490	10	BGEM-0078-S_ Mo17	HN	sb4	bk2	183.766666666667	153.233333333333	6.83333333333333	19.5	22.6666666666667
21HL_JY0491	10	BGEM-0147-S_ Mo17	HN	sb4	bk2	178.533333333333	153.9	6.76666666666667	20.3666666666667	22.6666666666667
21HL_JY0492	10	BGEM-0218-S	HN	sb4	bk2	31.0666666666667	23.2666666666667	3.03333333333333	11.7	18.8333333333333
21HL_JY0493	10	BGEM-0244-S	HN	sb4	bk2	133.466666666667	105.2	6	16.8333333333333	27.9
21HL_JY0494	10	BGEM-0251-S	HN	sb4	bk2	81.1666666666667	63.2333333333333	4.1	14.1666666666667	20.3333333333333
21HL_JY0495	10	BGEM-0090-N	HN	sb4	bk2	53	29.2	5.8	12.8666666666667	27.0666666666667
21HL_JY0496	10	BGEM-0072-S	HN	sb4	bk2	27	22.1	3.05	8.15	16.4
21HL_JY0497	10	B73	HN	sb4	bk2	66.4333333333333	44.6	4.66666666666667	12.9	28.9
21HL_JY0498	10	B73	HN	sb4	bk2	29.7333333333333	14.5333333333333	2.93333333333333	11.0666666666667	24.8333333333333
21HL_JY0499	10	BGEM-0083-S	HN	sb4	bk2	26.5	14.1	3.76666666666667	11.9	23.5666666666667
21HL_JY0500	10	BGEM-0050-S	HN	sb4	bk2	22.5333333333333	10.8	6.43333333333333	10.4333333333333	24.3
21HL_JY0501	11	B73	HN	sb3	bk2	40.5	25.7666666666667	4.13333333333333	10.8333333333333	26.9666666666667
21HL_JY0503	11	BGEM-0239-N	HN	sb3	bk2	63.1	42.0666666666667	5.33333333333333	13.1	23.1666666666667
21HL_JY0504	11	BGEM-0100-S	HN	sb3	bk2	29.9	18	4.96666666666667	11.9666666666667	21.8333333333333
21HL_JY0505	11	BGEM-0224-N	HN	sb3	bk2	9.8	5.53333333333333	5.5	7.9	18.4
21HL_JY0506	11	BGEM-0236-S	HN	sb3	bk2	23.3	12.2	7.76666666666667	11.4333333333333	20.1
21HL_JY0507	11	B73	HN	sb3	bk2	56.1	40.3666666666667	3.9	11.4666666666667	27.6
21HL_JY0508	11	BGEM-0168-S	HN	sb3	bk2	32.8666666666667	24.6	4.23333333333333	12.1666666666667	16.2666666666667
21HL_JY0509	11	BGEM-0102-N	HN	sb3	bk2	40.3666666666667	26.0666666666667	6.36666666666667	14.3	21.7
21HL_JY0510	11	BGEM-0070-S	HN	sb3	bk2	42.9666666666667	31.5666666666667	4.8	10.8666666666667	20.8
21HL_JY0511	11	BGEM-0252-S	HN	sb3	bk2	61.9	42.5333333333333	3.86666666666667	15.7666666666667	21.0666666666667
21HL_JY0512	11	BGEM-0034-S	HN	sb3	bk2	55.8	46.8666666666667	3.16666666666667	10.2666666666667	19.0333333333333
21HL_JY0513	11	B73	HN	sb3	bk2	60.9666666666667	42.8	4.33333333333333	12.7333333333333	26.6666666666667
21HL_JY0514	11	BGEM-0234-N	HN	sb3	bk2	33.4	23.0666666666667	4.46666666666667	10.4	25.7666666666667
21HL_JY0515	11	B73	HN	sb3	bk2	47.3666666666667	37.2333333333333	4.43333333333333	10.0333333333333	22.8333333333333
21HL_JY0516	11	B73	HN	sb3	bk2	50.5333333333333	37.7	4.06666666666667	11.1	26.1
21HL_JY0517	11	BGEM-0038-N	HN	sb3	bk2	40.7666666666667	25.3333333333333	5.56666666666667	12.4	21.8666666666667
21HL_JY0518	11	BGEM-0179-S	HN	sb3	bk2	83.3	59.3	9.66666666666667	13.5	27.3966666666667
21HL_JY0519	11	BGEM-0019-S	HN	sb3	bk2	91.2666666666667	74.3	5.2	13.5666666666667	21.2766666666667
21HL_JY0520	11	B73	HN	sb3	bk2	103.566666666667	75.6666666666667	4.76666666666667	14.9666666666667	29.4933333333333
21HL_JY0521	11	BGEM-0165-S	HN	sb3	bk2	45	27.4666666666667	5.46666666666667	13.2666666666667	24.5033333333333
21HL_JY0522	11	BGEM-0044-S	HN	sb3	bk2	93.1666666666667	72.5	5.06666666666667	14.9	24.64
21HL_JY0523	11	B73	HN	sb3	bk2	91.2666666666667	70.9	4.63333333333333	13.5	28.16
21HL_JY0525	11	BGEM-0185-N	HN	sb3	bk2	209.333333333333	171.133333333333	5.93333333333333	20.5666666666667	27.19
21HL_JY0526	11	BGEM-0089-N	HN	sb4	bk2	43.2	27.9666666666667	3.36666666666667	12.8	21.8866666666667
21HL_JY0527	11	BGEM-0067-S	HN	sb4	bk2	73.6666666666667	58.0333333333333	4.93333333333333	13.2333333333333	20.6
21HL_JY0528	11	BGEM-0122-N	HN	sb4	bk2	58	36.5333333333333	5.36666666666667	11.1666666666667	26.28
21HL_JY0529	11	BGEM-0129-N	HN	sb4	bk2	63.2333333333333	52.3666666666667	3.2	12.1666666666667	21.2566666666667
21HL_JY0530	11	BGEM-0108-S	HN	sb4	bk2	78.3666666666667	58.6	6.33333333333333	16.3666666666667	22.15
21HL_JY0531	11	BGEM-0222-S	HN	sb4	bk2	54.4333333333333	39.9666666666667	4.63333333333333	13.8	22.4433333333333
21HL_JY0532	11	BGEM-0073-S	HN	sb4	bk2	23.4	5.95	5.85	16.35	20.345
21HL_JY0533	11	BGEM-0047-S	HN	sb4	bk2	61.7	46.6333333333333	3.16666666666667	12.3333333333333	23.0366666666667
21HL_JY0534	11	BGEM-0002-N	HN	sb4	bk2	58.7333333333333	41.3	5.16666666666667	12.4	22.2333333333333
21HL_JY0535	11	BGEM-0076-S	HN	sb4	bk2	81.8	62.1	4.55	13.3	24.86
21HL_JY0536	11	BGEM-0040-N	HN	sb4	bk2	115.066666666667	84.1666666666667	4.53333333333333	14.9333333333333	27.5233333333333
21HL_JY0537	11	BGEM-0049-S	HN	sb4	bk2	57.3333333333333	35.9666666666667	4.6	14.7	25.8566666666667
21HL_JY0538	11	BGEM-0079-S	HN	sb4	bk2	70.0666666666667	57.1333333333333	5.4	9.6	26.3666666666667
21HL_JY0539	11	B73	HN	sb4	bk2	100.833333333333	78.7	4.46666666666667	13.9	29.6266666666667
21HL_JY0540	11	BGEM-0162-S	HN	sb4	bk2	82.7	61.1	4.36666666666667	17.1666666666667	24.3566666666667
21HL_JY0541	11	B73	HN	sb4	bk2	80.2333333333333	57.4333333333333	3.96666666666667	13.8666666666667	27.84
21HL_JY0542	11	BGEM-0243-S	HN	sb4	bk2	95.6666666666667	77.6333333333333	5.16666666666667	15.4	22.3933333333333
21HL_JY0543	11	BGEM-0030-S	HN	sb4	bk2	61.1333333333333	50	4.43333333333333	10.8333333333333	21.87
21HL_JY0544	11	BGEM-0042-S	HN	sb4	bk2	92.4333333333333	69.3	4.33333333333333	13.7333333333333	28.2
21HL_JY0545	11	BGEM-0048-S	HN	sb4	bk2	47.1666666666667	29.6333333333333	3.66666666666667	11.9	22.4666666666667
21HL_JY0546	11	B73	HN	sb4	bk2	71.2666666666667	50	5.06666666666667	13.4	27.4433333333333
21HL_JY0547	11	BGEM-0075-S	HN	sb4	bk2	60.2	46.7666666666667	3.9	11.9666666666667	21.5433333333333
21HL_JY0548	11	BGEM-0032-S	HN	sb4	bk2	182.1	149	6.6	17.7	25.6233333333333
21HL_JY0549	11	BGEM-0004-N	HN	sb4	bk2	35.7333333333333	24.2333333333333	5	12.4666666666667	20.7
21HL_JY0550	11	BGEM-0246-N	HN	sb4	bk2	87.1666666666667	61.5666666666667	5.53333333333333	14.3666666666667	30.2266666666667
21HL_JY0551	12	B73	HN	sb3	bk2	40	26.7	3.2	11	24.16
21HL_JY0552	12	BGEM-0263-S	HN	sb3	bk2	29.9	12	4.8	11.4	25.88
21HL_JY0553	12	B73	HN	sb3	bk2	55.1	36.6	4.53333333333333	11.9	26.3566666666667
21HL_JY0554	12	BGEM-0033-S	HN	sb3	bk2	14	7.7	7.7	9.6	18.51
21HL_JY0555	12	BGEM-0257-S	HN	sb3	bk2	22	15	4.9	8.5	17.54
21HL_JY0556	12	BGEM-0200-S	HN	sb3	bk2	26.4	14.4	5.2	9.4	24.16
21HL_JY0558	12	BGEM-0025-S	HN	sb3	bk2	91.1666666666667	73.8333333333333	5.46666666666667	15.3666666666667	22.3933333333333
21HL_JY0559	12	BGEM-0022-S	HN	sb3	bk2	69.4333333333333	55.1	5	12.4	21.6133333333333
21HL_JY0560	12	B73	HN	sb3	bk2	31.1666666666667	18.0666666666667	5.16666666666667	11.3333333333333	26.1866666666667
21HL_JY0561	12	BGEM-0127-N	HN	sb3	bk2	53.4666666666667	38.2	4.73333333333333	12.8333333333333	22.2833333333333
21HL_JY0562	12	BGEM-0163-S	HN	sb3	bk2	36.6	28.5	4.1	9.5	19.88
21HL_JY0563	12	BGEM-0193-N	HN	sb3	bk2	43.0666666666667	32.5	4.3	12.7	19.2633333333333
21HL_JY0565	12	BGEM-0201-N	HN	sb3	bk2	86.1	69.3666666666667	4.16666666666667	11.6	26.7466666666667
21HL_JY0566	12	BGEM-0107-N	HN	sb3	bk2	66.05	44.55	5	13.35	27.52
21HL_JY0567	12	BGEM-0253-N	HN	sb3	bk2	47.1333333333333	37.9	3.66666666666667	12.2	19.8833333333333
21HL_JY0568	12	BGEM-0166-S	HN	sb3	bk2	28.4666666666667	13.0333333333333	4.43333333333333	13.7333333333333	21.23
21HL_JY0569	12	BGEM-0217-S	HN	sb3	bk2	70.5333333333333	53.5666666666667	4.56666666666667	12.5	28.17
21HL_JY0570	12	BGEM-0153-S	HN	sb3	bk2	35.2333333333333	25.1666666666667	4.96666666666667	11.3	19.2666666666667
21HL_JY0571	12	BGEM-0259-N	HN	sb3	bk2	85.8333333333333	63.7	7.73333333333333	13.6666666666667	27.5433333333333
21HL_JY0572	12	BGEM-0255-S	HN	sb3	bk2	63.9333333333333	49.9666666666667	5	13.8	19.4333333333333
21HL_JY0573	12	BGEM-0230-N	HN	sb3	bk2	36.9	28.1	4.4	11.5	19.045
21HL_JY0574	12	BGEM-0237-N	HN	sb3	bk2	56.9666666666667	43.2333333333333	3.9	14.5	20.09
21HL_JY0575	12	BGEM-0003-N	HN	sb3	bk2	25.8333333333333	15.2	5.53333333333333	12.4	20.5033333333333
21HL_JY0576	12	BGEM-0037-S	HN	sb4	bk2	42.4666666666667	33.5666666666667	3.8	12.4	19.01
21HL_JY0577	12	BGEM-0227-N	HN	sb4	bk2	71.1333333333333	57.3333333333333	6.03333333333333	14.0666666666667	23.7933333333333
21HL_JY0578	12	BGEM-0140-N	HN	sb4	bk2	76.8666666666667	58.6	4.83333333333333	15.0666666666667	22.6333333333333
21HL_JY0579	12	B73	HN	sb4	bk2	106.1	85.4	3.7	13.1	27.1033333333333
21HL_JY0580	12	BGEM-0035-S	HN	sb4	bk2	26.85	15.8	4.7	10.3	19.57
21HL_JY0581	12	BGEM-0194-N	HN	sb4	bk2	39.0666666666667	24.0333333333333	4.1	11.4	23.45
21HL_JY0582	12	BGEM-0005-N	HN	sb4	bk2	110.166666666667	88.5333333333333	5.3	14.7666666666667	24.59
21HL_JY0583	12	BGEM-0214-S	HN	sb4	bk2	42.4	34.1	4	12.9	16.8933333333333
21HL_JY0584	12	BGEM-0260-N	HN	sb4	bk2	29.2333333333333	6.93333333333333	5.4	13.2	28.4933333333333
21HL_JY0585	12	BGEM-0206-N	HN	sb4	bk2	63.1333333333333	43.6333333333333	4.46666666666667	12.9666666666667	22.83
21HL_JY0586	12	BGEM-0046-N	HN	sb4	bk2	93.7666666666667	73.1333333333333	4.03333333333333	16.3666666666667	21.73
21HL_JY0587	12	B73	HN	sb4	bk2	77.7333333333333	54.4	3.9	13.9333333333333	28.75
21HL_JY0588	12	BGEM-0171-S	HN	sb4	bk2	55.1	47.7	3.56666666666667	11.3333333333333	19.41
21HL_JY0589	12	BGEM-0220-S	HN	sb4	bk2	112.3	88.3	5.9	16.4	23.99
21HL_JY0591	12	BGEM-0054-S	HN	sb4	bk2	62.4666666666667	46.2	4.23333333333333	11.5333333333333	26.1533333333333
21HL_JY0592	12	BGEM-0110-N	HN	sb4	bk2	56.5	28	4	14.2333333333333	29.5166666666667
21HL_JY0593	12	BGEM-0012-S	HN	sb4	bk2	76.7333333333333	57.2333333333333	4.7	15.6	23.27
21HL_JY0594	12	BGEM-0057-S	HN	sb4	bk2	75.9333333333333	58.6666666666667	3.93333333333333	16.0666666666667	25.0566666666667
21HL_JY0595	12	BGEM-0199-S	HN	sb4	bk2	64.7	45.1	3.03333333333333	13.2333333333333	23.7333333333333
21HL_JY0596	12	BGEM-0155-S	HN	sb4	bk2	80.3666666666667	61	4.5	12.7	28.02
21HL_JY0597	12	BGEM-0148-S	HN	sb4	bk2	56.9	40.25	5.45	13.9	22.515
21HL_JY0598	12	BGEM-0152-N	HN	sb4	bk2	88.8666666666667	63.4333333333333	5.86666666666667	15.8333333333333	22.4633333333333
21HL_JY0599	12	BGEM-0014-S	HN	sb4	bk2	44.9333333333333	30.0333333333333	4.93333333333333	13.6	20.5666666666667
21HL_JY0600	12	BGEM-0045-N	HN	sb4	bk2	53.9	31.7333333333333	4.8	15.2	23.1833333333333
21HL_JY0602	13	B73	HN	sb3	bk2	36.2666666666667	20.2333333333333	4.46666666666667	11.5333333333333	25.8133333333333
21HL_JY0603	13	B73	HN	sb3	bk2	22.1	6.4	3.2	12.4	25.25
21HL_JY0606	13	H84	HN	sb3	bk2	70.6666666666667	46.6666666666667	4.93333333333333	13.4333333333333	27.7666666666667
21HL_JY0608	13	NC368	HN	sb3	bk2	24.2	10.4	5.5	11.2	26.46
21HL_JY0609	13	B103	HN	sb3	bk2	38.5666666666667	19.9	4.56666666666667	12.7	27.8766666666667
21HL_JY0610	13	K55	HN	sb3	bk2	43.05	21.25	5.3	12.6	29.32
21HL_JY0611	13	GA209	HN	sb3	bk2	139.9	112.5	4.5	14.1	29.33
21HL_JY0612	13	A661	HN	sb3	bk2	52.0666666666667	23.9333333333333	3.83333333333333	13.4	25.9433333333333
21HL_JY0613	13	MS153	HN	sb3	bk2	51.4	29.8	4.76666666666667	13.3333333333333	27.1233333333333
21HL_JY0614	13	Il14H	HN	sb3	bk2	80.6	58.8	5.23333333333333	12.7	28.8966666666667
21HL_JY0615	13	B76	HN	sb3	bk2	77.65	55.65	6.15	14.4	25.49
21HL_JY0616	13	CO255	HN	sb3	bk2	29.2	20.6666666666667	3.73333333333333	13.3333333333333	24.0833333333333
21HL_JY0617	13	B37	HN	sb3	bk2	43.3	19.4333333333333	5.83333333333333	13.5	25.69
21HL_JY0618	13	NC328	HN	sb3	bk2	52.6666666666667	32.9666666666667	3.56666666666667	11.9333333333333	27.4666666666667
21HL_JY0619	13	Mt42	HN	sb3	bk2	32.9666666666667	19.6333333333333	3.43333333333333	13	24.1166666666667
21HL_JY0620	13	CM37	HN	sb3	bk2	32.9333333333333	23.0666666666667	5.03333333333333	9.8	23.7633333333333
21HL_JY0621	13	B73	HN	sb3	bk2	100.933333333333	74.2666666666667	4.73333333333333	14.5666666666667	29.76
21HL_JY0622	13	B73	HN	sb3	bk2	86.4	57.3	5	14.6	30.4533333333333
21HL_JY0623	13	B73	HN	sb3	bk2	87.1	58.3	4.9	15.3333333333333	29.6566666666667
21HL_JY0624	13	B73	HN	sb3	bk2	53.85	28.15	5.4	14.15	30.875
21HL_JY0625	13	B73	HN	sb3	bk2	77.3	49.4	4.8	14.9	29.5466666666667
21HL_JY0626	13	B73	HN	sb4	bk2	87.4666666666667	64.7333333333333	4.06666666666667	13.9666666666667	28.21
21HL_JY0627	13	B73	HN	sb4	bk2	79.2	54.0666666666667	4.13333333333333	14.6	29.4233333333333
21HL_JY0628	13	B73	HN	sb4	bk2	81.9333333333333	56	4.63333333333333	14.5333333333333	29.1266666666667
21HL_JY0629	13	B73	HN	sb4	bk2	73.3	48.7666666666667	4.7	13.9333333333333	29.2333333333333
21HL_JY0630	13	B73	HN	sb4	bk2	63.4333333333333	33.4666666666667	4.56666666666667	13.7333333333333	29.0666666666667
21HL_JY0631	13	B73	HN	sb4	bk2	50.1333333333333	28.3333333333333	4.63333333333333	13.2333333333333	27.8
21HL_JY0632	13	NC328	HN	sb4	bk2	20.65	7.4	4.85	11.8	23.98
21HL_JY0633	13	CM37	HN	sb4	bk2	19.4	12.2333333333333	4.66666666666667	8.56666666666667	21.2266666666667
21HL_JY0634	13	Il14H	HN	sb4	bk2	50.2333333333333	26.9333333333333	4.76666666666667	13.5666666666667	29.6766666666667
21HL_JY0635	13	NC368	HN	sb4	bk2	34.1	19.1	7.1	11.5	25.225
21HL_JY0637	13	K55	HN	sb4	bk2	27.7333333333333	10.8333333333333	4.53333333333333	12.7	29.3233333333333
21HL_JY0638	13	B103	HN	sb4	bk2	26.9	13.9	4	10.7	27.02
21HL_JY0639	13	CO255	HN	sb4	bk2	23.3	14.5	4.23333333333333	12.3	23.1733333333333
21HL_JY0641	13	Mt42	HN	sb4	bk2	40.7	23.6333333333333	4.2	12.8	26.4666666666667
21HL_JY0642	13	H84	HN	sb4	bk2	59.5333333333333	36.3666666666667	4.7	12.9666666666667	28.9
21HL_JY0643	13	MS153	HN	sb4	bk2	71.3333333333333	44.7666666666667	4.03333333333333	14.8	28.2333333333333
21HL_JY0644	13	B76	HN	sb4	bk2	99.2	71.7	6.5	15.8333333333333	28.1
21HL_JY0645	13	B73	HN	sb4	bk2	22.3	13.5	6.2	11.4	18.7
21HL_JY0646	13	A661	HN	sb4	bk2	64.9	37.2333333333333	5	14.6333333333333	29
21HL_JY0647	13	B73	HN	sb4	bk2	38.6	23.5	4.7	11.7	27.5
21HL_JY0648	13	B73	HN	sb4	bk2	71.85	46.8	4.55	14.6	28.85
21HL_JY0649	13	B73	HN	sb4	bk2	38.15	13.15	4.2	14.3	28.6
21HL_JY0650	13	B73	HN	sb4	bk2	57.65	32.5	10.4	13.55	28.7
21HL_JY0651	14	BGEM-0173-S	HN	sb1	bk3	11.4666666666667	5.43333333333333	5.43333333333333	13.5866666666667	19.225
21HL_JY0652	14	BGEM-0028-S	HN	sb1	bk3	43.8666666666667	30.4	4.46666666666667	10.8666666666667	21.2766666666667
21HL_JY0653	14	BGEM-0167-S	HN	sb1	bk3	59	33.7666666666667	4.03333333333333	13.8	24.67
21HL_JY0654	14	BGEM-0174-N	HN	sb1	bk3	65.2666666666667	43.7666666666667	6.1	14.8333333333333	23.7366666666667
21HL_JY0655	14	BGEM-0180-S	HN	sb1	bk3	48.2666666666667	35.1	5.73333333333333	12.8333333333333	21.4766666666667
21HL_JY0656	14	BGEM-0088-N	HN	sb1	bk3	24.4	11.0333333333333	3.63333333333333	12.0333333333333	22.7366666666667
21HL_JY0657	14	BGEM-0008-S	HN	sb1	bk3	31.9666666666667	24.3333333333333	3.93333333333333	11	20.5866666666667
21HL_JY0658	14	BGEM-0183-N	HN	sb1	bk3	102.9	75.8	5.5	17.6	27.7466666666667
21HL_JY0659	14	BGEM-0106-N	HN	sb1	bk3	93.4333333333333	72.2333333333333	6.3	17.0666666666667	22.6966666666667
21hl_jy0660	14	BGEM-0264-S	HN	sb1	bk3	61.5	41.5	7.05	15.55	23.315
21HL_JY0660	14	BGEM-0264-S	HN	sb1	bk3	47.2	30.3	7.3	10.8	23.1
21hl_jy0661	14	BGEM-0235-N	HN	sb1	bk3	79.6666666666667	57.8	5.73333333333333	12.4	26.46
21hl_jy0662	14	BGEM-0103-N	HN	sb1	bk3	68.5	52.55	3.9	13.35	24.64
21HL_JY0662	14	BGEM-0103-N	HN	sb1	bk3	84.1	63.3	4.5	14.4	24.86
21hl_jy0663	14	BGEM-0060-S	HN	sb1	bk3	51.3666666666667	39.3666666666667	5.4	10.0666666666667	23.7333333333333
21HL_JY0664	14	BGEM-0134-S	HN	sb1	bk3	27.35	22.05	4.8	7.8	20.7
21hl_jy0664	14	BGEM-0134-S	HN	sb1	bk3	39.8	31.8	3.9	10.4	19.92
21HL_JY0665	14	BGEM-0182-N	HN	sb1	bk3	56.7333333333333	36.4	5.56666666666667	13.4666666666667	24.7833333333333
21HL_JY0666	14	BGEM-0159-S	HN	sb1	bk3	60.2	43.5666666666667	5.93333333333333	11.3	26.1266666666667
21HL_JY0667	14	BGEM-0160-S	HN	sb1	bk3	29.9333333333333	17.0333333333333	3.93333333333333	13.4666666666667	20.5033333333333
21HL_JY0668	14	BGEM-0147-S	HN	sb1	bk3	59.2666666666667	48.6666666666667	4.46666666666667	11.6333333333333	22.5033333333333
21HL_JY0669	14	BGEM-0158-S	HN	sb1	bk3	35.8333333333333	17.0333333333333	4.93333333333333	12.8	23.46
21HL_JY0670	14	BGEM-0069-S	HN	sb1	bk3	30.7666666666667	9.56666666666667	3.7	13.3666666666667	24.0166666666667
21HL_JY0671	14	B73	HN	sb1	bk3	65.1	43.8	5.1	13.9666666666667	28.3166666666667
21HL_JY0672	14	B73	HN	sb1	bk3	57.4	40.1333333333333	4.46666666666667	11.4333333333333	27.3033333333333
21HL_JY0673	14	BGEM-0081-S	HN	sb1	bk3	28.5	16.9333333333333	5.6	11.5666666666667	23.7333333333333
21HL_JY0674	14	BGEM-0192-N	HN	sb1	bk3	51.3333333333333	40.7	4.23333333333333	11.2	19.8866666666667
21HL_JY0675	14	BGEM-0121-N	HN	sb1	bk3	88.1666666666667	72.6333333333333	5.56666666666667	13.7333333333333	21.6033333333333
21HL_JY0676	14	BGEM-0116-S	HN	sb2	bk3	57.7	44.2333333333333	4.03333333333333	13.3666666666667	20.5866666666667
21HL_JY0677	14	BGEM-0078-S	HN	sb2	bk3	54.7666666666667	37.7333333333333	4.5	11.5666666666667	22.74
21HL_JY0678	14	B73	HN	sb2	bk3	100.8	75.4333333333333	4.93333333333333	14.4	29.3
21HL_JY0679	14	BGEM-0039-N	HN	sb2	bk3	91.9666666666667	65.1333333333333	4.9	13.8666666666667	26.1333333333333
21HL_JY0680	14	BGEM-0085-N	HN	sb2	bk3	53.3333333333333	41.7333333333333	4.63333333333333	15.1666666666667	20.7333333333333
21HL_JY0681	14	BGEM-0114-S	HN	sb2	bk3	37.1	21.9333333333333	4.7	12.9666666666667	20.6333333333333
21HL_JY0682	14	BGEM-0144-N	HN	sb2	bk3	58.5	42.8	5	10.1333333333333	23.6333333333333
21HL_JY0683	14	BGEM-0056-S	HN	sb2	bk3	102.05	79	4.6	15.45	23.55
21HL_JY0684	14	BGEM-0029-S	HN	sb2	bk3	68.4666666666667	50.5666666666667	4.23333333333333	13.4333333333333	23.4666666666667
21HL_JY0685	14	BGEM-0207-N	HN	sb2	bk3	63.7	44.1333333333333	4.86666666666667	15.2333333333333	22.7666666666667
21HL_JY0686	14	BGEM-0113-S	HN	sb2	bk3	43.1666666666667	29.1666666666667	4.4	13.6666666666667	20.4666666666667
21HL_JY0687	14	BGEM-0006-S	HN	sb2	bk3	77.0666666666667	62.1333333333333	4.13333333333333	11.4666666666667	22.6
21HL_JY0688	14	BGEM-0143-N	HN	sb2	bk3	56.5	31.5333333333333	3.73333333333333	14.1	20.4
21HL_JY0689	14	BGEM-0146-N	HN	sb2	bk3	53.0666666666667	37.7333333333333	5.83333333333333	13.1666666666667	21.1333333333333
21HL_JY0690	14	BGEM-0119-S	HN	sb2	bk3	63.7	39.8666666666667	4.5	12.9	28.8
21HL_JY0691	14	BGEM-0177-S	HN	sb2	bk3	84.0333333333333	65.7	4	14.5	23.5
21HL_JY0692	14	BGEM-0209-N	HN	sb2	bk3	54.9666666666667	30.5	3.8	15.9666666666667	24.6
21HL_JY0693	14	BGEM-0137-S	HN	sb2	bk3	104.966666666667	84.5666666666667	5.1	14.3	24.1333333333333
21HL_JY0694	14	BGEM-0084-S	HN	sb2	bk3	91.0666666666667	72.6666666666667	4.56666666666667	12.9666666666667	22.6333333333333
21HL_JY0695	14	BGEM-0082-S	HN	sb2	bk3	78.4666666666667	54.6	4.23333333333333	17.2666666666667	22.4333333333333
21HL_JY0696	14	B73	HN	sb2	bk3	62.5	41.9	5.36666666666667	12.7333333333333	26.7
21HL_JY0697	14	B73	HN	sb2	bk3	96.5333333333333	69.7333333333333	4.7	14.5666666666667	28.6333333333333
21HL_JY0698	14	BGEM-0149-S	HN	sb2	bk3	42.5333333333333	27.6666666666667	4.56666666666667	14.3666666666667	21.8
21HL_JY0699	14	BGEM-0094-S	HN	sb2	bk3	49.5333333333333	34	4.93333333333333	12	22.3666666666667
21HL_JY0700	14	BGEM-0080-S	HN	sb2	bk3	19.7666666666667	7.7	3.4	13.2666666666667	20.4666666666667
21HL_JY0701	15	B73	LN	sb1	bk3	91.3	71.0333333333333	4.1	12.4666666666667	27.4666666666667
21HL_JY0702	15	B73	LN	sb1	bk3	78.7	58.6333333333333	3.73333333333333	12.9333333333333	27.3
21HL_JY0703	15	BGEM-0027-S	LN	sb1	bk3	58.4	45.0333333333333	5.16666666666667	10.9666666666667	21.8
21HL_JY0704	15	B73	LN	sb1	bk3	93.9666666666667	68.2666666666667	4.4	14.2	28.5
21HL_JY0705	15	BGEM-0130-N	LN	sb1	bk3	70.7666666666667	53.0666666666667	4.76666666666667	12.9666666666667	24.2
21HL_JY0706	15	BGEM-0181-N	LN	sb1	bk3	65.1	48.7666666666667	5.93333333333333	13.2	24.4666666666667
21HL_JY0707	15	BGEM-0091-N	LN	sb1	bk3	79.3333333333333	60.1666666666667	4.7	14.3333333333333	22.7666666666667
21HL_JY0708	15	B73	LN	sb1	bk3	138.6	114.966666666667	4.8	14.9	24.8333333333333
21HL_JY0709	15	BGEM-0178-S	LN	sb1	bk3	112.066666666667	88.9666666666667	6.5	15	24.2333333333333
